Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
19,542,071.0 076.0,19-4903CR-HY-067-0518-07100760-0075A-7,75,10.65,33.068,,25.335,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,10.65,10.64,33.068,25.33,264.6,0.21,,,,,,,,,,75,,,,,,,,
19,543,071.0 076.0,19-4903CR-HY-067-0518-07100760-0091A-3,91,10.53,33.22,,25.474,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,91,10.53,10.52,33.22,25.47,251.7,0.25,,,,,,,,,,91,,,,,,,,
19,544,071.0 076.0,19-4903CR-HY-067-0518-07100760-0100A-7,100,10.52,33.29,,25.531,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,10.52,10.51,33.29,25.53,246.5,0.27,,,,,,,,,,101,,,,,,,,
19,545,071.0 076.0,19-4903CR-HY-067-0518-07100760-0125A-7,125,10.29,33.47,,25.711,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,10.29,10.28,33.47,25.71,229.9,0.33,,,,,,,,,,126,,,,,,,,
19,546,071.0 076.0,19-4903CR-HY-067-0518-07100760-0150A-7,150,9.7,33.626,,25.932,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,9.7,9.68,33.626,25.93,209.3,0.39,,,,,,,,,,151,,,,,,,,
19,547,071.0 076.0,19-4903CR-HY-067-0518-07100760-0200A-7,200,8.25,33.874,,26.356,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,8.25,8.23,33.874,26.35,169.6,0.48,,,,,,,,,,201,,,,,,,,
19,548,071.0 076.0,19-4903CR-HY-067-0518-07100760-0204A-3,204,8.12,33.89,,26.388,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,204,8.12,8.1,33.89,26.38,166.6,0.49,,,,,,,,,,205,,,,,,,,
19,549,071.0 076.0,19-4903CR-HY-067-0518-07100760-0250A-7,250,7.5,33.878,,26.469,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,7.5,7.48,33.878,26.46,159.4,0.56,,,,,,,,,,251,,,,,,,,
19,550,071.0 076.0,19-4903CR-HY-067-0518-07100760-0300A-7,300,7.04,33.891,,26.544,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300,7.04,7.01,33.891,26.54,152.8,0.64,,,,,,,,,,302,,,,,,,,
19,551,071.0 076.0,19-4903CR-HY-067-0518-07100760-0393A-3,393,6.18,33.98,,26.728,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,393,6.18,6.15,33.98,26.72,136.1,0.78,,,,,,,,,,396,,,,,,,,
19,552,071.0 076.0,19-4903CR-HY-067-0518-07100760-0400A-7,400,6.13,33.982,,26.736,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,6.13,6.09,33.982,26.73,135.4,0.79,,,,,,,,,,403,,,,,,,,
19,553,071.0 076.0,19-4903CR-HY-067-0518-07100760-0500A-7,500,5.5,34.004,,26.832,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,5.5,5.46,34.004,26.83,127,0.92,,,,,,,,,,503,,,,,,,,
19,554,071.0 076.0,19-4903CR-HY-067-0518-07100760-0575A-3,575,5.14,34.02,,26.888,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,575,5.14,5.09,34.02,26.88,122.2,1.01,,,,,,,,,,579,,,,,,,,
19,555,071.0 076.0,19-4903CR-HY-067-0518-07100760-0600A-7,600,5.03,34.033,,26.911,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600,5.03,4.98,34.033,26.91,120.2,1.04,,,,,,,,,,604,,,,,,,,
19,556,071.0 076.0,19-4903CR-HY-067-0518-07100760-0700A-7,700,4.65,34.085,,26.995,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700,4.65,4.6,34.085,26.99,112.7,1.16,,,,,,,,,,705,,,,,,,,
19,557,071.0 076.0,19-4903CR-HY-067-0518-07100760-0800A-7,800,4.33,34.138,,27.073,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800,4.33,4.27,34.138,27.07,105.9,1.27,,,,,,,,,,806,,,,,,,,
19,558,071.0 076.0,19-4903CR-HY-067-0518-07100760-0840A-3,840,4.22,34.16,,27.102,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,840,4.22,4.16,34.16,27.1,103.4,1.31,,,,,,,,,,847,,,,,,,,
20,559,081.0 117.0,19-4903HO-HY-073-0073-08101170-0000B-3,0,13.7,33.35,,24.975,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,13.7,13.7,33.35,24.97,297.2,0,,,,,,,,,,0,,,,,,,,
20,560,081.0 117.0,19-4903HO-HY-073-0073-08101170-0009A-3,9,13.67,33.22,,24.88,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9,13.67,13.67,33.22,24.88,306.4,0.02,,,,,,,,,,9,,,,,,,,
20,561,081.0 117.0,19-4903HO-HY-073-0073-08101170-0010A-7,10,13.67,33.222,,24.882,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,13.67,13.67,33.222,24.88,306.3,0.03,,,,,,,,,,10,,,,,,,,
20,562,081.0 117.0,19-4903HO-HY-073-0073-08101170-0020A-7,20,13.67,33.238,,24.895,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,13.67,13.67,33.238,24.89,305.3,0.06,,,,,,,,,,20,,,,,,,,
20,563,081.0 117.0,19-4903HO-HY-073-0073-08101170-0021A-3,21,13.67,33.24,,24.896,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,21,13.67,13.67,33.24,24.89,305.2,0.06,,,,,,,,,,21,,,,,,,,
20,564,081.0 117.0,19-4903HO-HY-073-0073-08101170-0030A-7,30,13.6,33.206,,24.885,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,13.6,13.6,33.206,24.88,306.6,0.09,,,,,,,,,,30,,,,,,,,
20,565,081.0 117.0,19-4903HO-HY-073-0073-08101170-0041A-3,41,13.51,33.17,,24.875,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,41,13.51,13.5,33.17,24.87,307.8,0.12,,,,,,,,,,41,,,,,,,,
20,566,081.0 117.0,19-4903HO-HY-073-0073-08101170-0050A-7,50,13.48,33.217,,24.918,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,13.48,13.47,33.217,24.91,304,0.15,,,,,,,,,,50,,,,,,,,
20,567,081.0 117.0,19-4903HO-HY-073-0073-08101170-0060A-3,60,13.47,33.26,,24.953,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,60,13.47,13.46,33.26,24.95,300.9,0.18,,,,,,,,,,60,,,,,,,,
20,568,081.0 117.0,19-4903HO-HY-073-0073-08101170-0075A-7,75,13.43,33.159,,24.884,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,13.43,13.42,33.159,24.88,307.9,0.22,,,,,,,,,,75,,,,,,,,
20,569,081.0 117.0,19-4903HO-HY-073-0073-08101170-0079A-3,79,13.42,33.13,,24.864,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,79,13.42,13.41,33.13,24.86,309.9,0.24,,,,,,,,,,79,,,,,,,,
20,570,081.0 117.0,19-4903HO-HY-073-0073-08101170-0100A-7,100,13.5,33.247,,24.938,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,13.5,13.49,33.247,24.93,303.4,0.3,,,,,,,,,,100,,,,,,,,
20,571,081.0 117.0,19-4903HO-HY-073-0073-08101170-0118A-3,118,13.56,33.42,,25.061,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,118,13.56,13.54,33.42,25.06,292.3,0.35,,,,,,,,,,119,,,,,,,,
20,572,081.0 117.0,19-4903HO-HY-073-0073-08101170-0125A-7,125,13.27,33.379,,25.088,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,13.27,13.25,33.379,25.08,289.9,0.37,,,,,,,,,,126,,,,,,,,
20,573,081.0 117.0,19-4903HO-HY-073-0073-08101170-0150A-7,150,12.03,33.209,,25.197,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,12.03,12.01,33.209,25.19,279.8,0.45,,,,,,,,,,151,,,,,,,,
20,574,081.0 117.0,19-4903HO-HY-073-0073-08101170-0158A-3,158,11.56,33.15,,25.238,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,158,11.56,11.54,33.15,25.23,275.9,0.47,,,,,,,,,,159,,,,,,,,
20,575,081.0 117.0,19-4903HO-HY-073-0073-08101170-0200A-7,200,9.83,33.323,,25.675,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,9.83,9.81,33.323,25.67,234.7,0.58,,,,,,,,,,201,,,,,,,,
20,576,081.0 117.0,19-4903HO-HY-073-0073-08101170-0234A-3,234,8.79,33.6,,26.059,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,234,8.79,8.77,33.6,26.05,198.6,0.65,,,,,,,,,,235,,,,,,,,
20,577,081.0 117.0,19-4903HO-HY-073-0073-08101170-0250A-7,250,8.53,33.699,,26.177,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,8.53,8.5,33.699,26.17,187.6,0.68,,,,,,,,,,251,,,,,,,,
20,578,081.0 117.0,19-4903HO-HY-073-0073-08101170-0300A-7,300,8,33.958,,26.46,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300,8,7.97,33.958,26.46,161.4,0.77,,,,,,,,,,302,,,,,,,,
20,579,081.0 117.0,19-4903HO-HY-073-0073-08101170-0310A-3,310,7.95,34,,26.501,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,310,7.95,7.92,34,26.5,157.7,0.78,,,,,,,,,,312,,,,,,,,
20,580,081.0 117.0,19-4903HO-HY-073-0073-08101170-0400A-7,400,6.99,33.959,,26.605,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,6.99,6.95,33.959,26.6,148.6,0.92,,,,,,,,,,402,,,,,,,,
20,581,081.0 117.0,19-4903HO-HY-073-0073-08101170-0491A-3,491,6.13,33.95,,26.712,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,491,6.13,6.09,33.95,26.71,138.9,1.05,,,,,,,,,,494,,,,,,,,
20,582,081.0 117.0,19-4903HO-HY-073-0073-08101170-0500A-7,500,6.08,33.959,,26.726,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,6.08,6.04,33.959,26.72,137.7,1.06,,,,,,,,,,503,,,,,,,,
20,583,081.0 117.0,19-4903HO-HY-073-0073-08101170-0600A-7,600,5.52,34.057,,26.873,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600,5.52,5.47,34.057,26.87,124.5,1.2,,,,,,,,,,604,,,,,,,,
20,584,081.0 117.0,19-4903HO-HY-073-0073-08101170-0700A-7,700,4.95,34.16,,27.022,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700,4.95,4.89,34.16,27.02,110.8,1.31,,,,,,,,,,705,,,,,,,,
20,585,081.0 117.0,19-4903HO-HY-073-0073-08101170-0766A-3,766,4.58,34.23,,27.119,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,766,4.58,4.52,34.23,27.11,101.8,1.38,,,,,,,,,,772,,,,,,,,
21,586,081.0 127.0,19-4903HO-HY-073-0636-08101270-0000B-3,0,14,33.22,,24.813,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,14,14,33.22,24.81,312.6,0,,,,,,,,,,0,,,,,,,,
21,587,081.0 127.0,19-4903HO-HY-073-0636-08101270-0009A-3,9,13.97,33.15,,24.765,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9,13.97,13.97,33.15,24.76,317.4,0.02,,,,,,,,,,9,,,,,,,,
21,588,081.0 127.0,19-4903HO-HY-073-0636-08101270-0010A-7,10,13.94,33.15,,24.771,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,13.94,13.94,33.15,24.77,316.8,0.03,,,,,,,,,,10,,,,,,,,
21,589,081.0 127.0,19-4903HO-HY-073-0636-08101270-0020A-7,20,13.6,33.15,,24.841,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,13.6,13.6,33.15,24.84,310.5,0.06,,,,,,,,,,20,,,,,,,,
21,590,081.0 127.0,19-4903HO-HY-073-0636-08101270-0022A-3,22,13.52,33.15,,24.857,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,22,13.52,13.52,33.15,24.85,309,0.06,,,,,,,,,,22,,,,,,,,
21,591,081.0 127.0,19-4903HO-HY-073-0636-08101270-0030A-7,30,13.44,33.234,,24.939,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,13.44,13.44,33.234,24.93,301.4,0.09,,,,,,,,,,30,,,,,,,,
21,592,081.0 127.0,19-4903HO-HY-073-0636-08101270-0041A-3,41,13.32,33.3,,25.014,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,41,13.32,13.31,33.3,25.01,294.6,0.12,,,,,,,,,,41,,,,,,,,
21,593,081.0 127.0,19-4903HO-HY-073-0636-08101270-0050A-7,50,13.35,33.235,,24.958,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,13.35,13.34,33.235,24.95,300.1,0.15,,,,,,,,,,50,,,,,,,,
21,594,081.0 127.0,19-4903HO-HY-073-0636-08101270-0057A-3,57,13.38,33.19,,24.917,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,57,13.38,13.37,33.19,24.91,304.2,0.17,,,,,,,,,,57,,,,,,,,
21,595,081.0 127.0,19-4903HO-HY-073-0636-08101270-0074A-3,74,13.34,33.37,,25.065,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74,13.34,13.33,33.37,25.06,290.6,0.22,,,,,,,,,,74,,,,,,,,
21,596,081.0 127.0,19-4903HO-HY-073-0636-08101270-0075A-7,75,13.33,33.369,,25.066,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,13.33,13.32,33.369,25.06,290.5,0.22,,,,,,,,,,75,,,,,,,,
21,597,081.0 127.0,19-4903HO-HY-073-0636-08101270-0100A-7,100,13.17,33.34,,25.077,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,13.17,13.16,33.34,25.07,290.2,0.3,,,,,,,,,,100,,,,,,,,
21,598,081.0 127.0,19-4903HO-HY-073-0636-08101270-0125A-7,125,12.29,33.285,,25.206,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,12.29,12.27,33.285,25.2,278.4,0.37,,,,,,,,,,126,,,,,,,,
21,599,081.0 127.0,19-4903HO-HY-073-0636-08101270-0150A-7,150,10.54,33.208,,25.464,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,10.54,10.52,33.208,25.46,253.9,0.43,,,,,,,,,,151,,,,,,,,
21,600,081.0 127.0,19-4903HO-HY-073-0636-08101270-0155A-3,155,10.17,33.19,,25.514,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,155,10.17,10.15,33.19,25.51,249.2,0.45,,,,,,,,,,156,,,,,,,,
21,601,081.0 127.0,19-4903HO-HY-073-0636-08101270-0200A-7,200,9.96,33.614,,25.881,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,9.96,9.94,33.614,25.88,215.3,0.55,,,,,,,,,,201,,,,,,,,
21,602,081.0 127.0,19-4903HO-HY-073-0636-08101270-0238A-3,238,9.79,34,,26.211,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,238,9.79,9.76,34,26.21,184.8,0.63,,,,,,,,,,239,,,,,,,,
21,603,081.0 127.0,19-4903HO-HY-073-0636-08101270-0250A-7,250,9.56,34.041,,26.282,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,9.56,9.53,34.041,26.28,178.3,0.65,,,,,,,,,,251,,,,,,,,
21,604,081.0 127.0,19-4903HO-HY-073-0636-08101270-0300A-7,300,8.52,34.135,,26.521,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300,8.52,8.49,34.135,26.52,156,0.73,,,,,,,,,,302,,,,,,,,
21,605,081.0 127.0,19-4903HO-HY-073-0636-08101270-0322A-3,322,8.01,34.14,,26.602,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,322,8.01,7.98,34.14,26.6,148.4,0.77,,,,,,,,,,324,,,,,,,,
21,606,081.0 127.0,19-4903HO-HY-073-0636-08101270-0400A-7,400,7.06,34.213,,26.796,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,7.06,7.02,34.213,26.79,130.7,0.88,,,,,,,,,,402,,,,,,,,
21,607,081.0 127.0,19-4903HO-HY-073-0636-08101270-0500A-7,500,6.28,34.239,,26.922,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,6.28,6.24,34.239,26.92,119.6,1,,,,,,,,,,503,,,,,,,,
21,608,081.0 127.0,19-4903HO-HY-073-0636-08101270-0519A-3,519,6.19,34.25,,26.942,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,519,6.19,6.14,34.25,26.94,117.8,1.02,,,,,,,,,,522,,,,,,,,
21,609,081.0 127.0,19-4903HO-HY-073-0636-08101270-0600A-7,600,5.59,34.237,,27.007,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600,5.59,5.54,34.237,27,112,1.12,,,,,,,,,,604,,,,,,,,
21,610,081.0 127.0,19-4903HO-HY-073-0636-08101270-0700A-7,700,4.96,34.225,,27.072,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700,4.96,4.9,34.225,27.07,106.1,1.22,,,,,,,,,,705,,,,,,,,
21,611,081.0 127.0,19-4903HO-HY-073-0636-08101270-0793A-3,793,4.47,34.22,,27.123,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,793,4.47,4.41,34.22,27.12,101.4,1.32,,,,,,,,,,799,,,,,,,,
22,612,081.0 107.0,19-4903HO-HY-073-2030-08101070-0000B-3,0,13.9,33.17,,24.795,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,13.9,13.9,33.17,24.79,314.3,0,,,,,,,,,,0,,,,,,,,
22,613,081.0 107.0,19-4903HO-HY-073-2030-08101070-0010A-3,10,13.13,33.15,,24.935,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,13.13,13.13,33.15,24.93,301.2,0.03,,,,,,,,,,10,,,,,,,,
22,614,081.0 107.0,19-4903HO-HY-073-2030-08101070-0020A-7,20,12.84,33.137,,24.982,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,12.84,12.84,33.137,24.98,297,0.06,,,,,,,,,,20,,,,,,,,
22,615,081.0 107.0,19-4903HO-HY-073-2030-08101070-0025A-3,25,12.8,33.13,,24.985,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25,12.8,12.8,33.13,24.98,296.9,0.07,,,,,,,,,,25,,,,,,,,
22,616,081.0 107.0,19-4903HO-HY-073-2030-08101070-0030A-7,30,12.8,33.13,,24.985,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,12.8,12.8,33.13,24.98,297,0.09,,,,,,,,,,30,,,,,,,,
22,617,081.0 107.0,19-4903HO-HY-073-2030-08101070-0049A-3,49,12.7,33.13,,25.005,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49,12.7,12.69,33.13,25,295.6,0.14,,,,,,,,,,49,,,,,,,,
22,618,081.0 107.0,19-4903HO-HY-073-2030-08101070-0050A-7,50,12.66,33.127,,25.01,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,12.66,12.65,33.127,25.01,295.1,0.15,,,,,,,,,,50,,,,,,,,
22,619,081.0 107.0,19-4903HO-HY-073-2030-08101070-0074A-3,74,11.62,33.06,,25.155,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74,11.62,11.61,33.06,25.15,281.8,0.21,,,,,,,,,,74,,,,,,,,
22,620,081.0 107.0,19-4903HO-HY-073-2030-08101070-0075A-7,75,11.59,33.061,,25.162,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,11.59,11.58,33.061,25.16,281.2,0.22,,,,,,,,,,75,,,,,,,,
22,621,081.0 107.0,19-4903HO-HY-073-2030-08101070-0099A-3,99,10.89,33.12,,25.334,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,99,10.89,10.88,33.12,25.33,265.3,0.28,,,,,,,,,,99,,,,,,,,
22,622,081.0 107.0,19-4903HO-HY-073-2030-08101070-0100A-7,100,10.85,33.124,,25.344,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,10.85,10.84,33.124,25.34,264.3,0.29,,,,,,,,,,100,,,,,,,,
22,623,081.0 107.0,19-4903HO-HY-073-2030-08101070-0125A-7,125,9.96,33.249,,25.594,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,9.96,9.95,33.249,25.59,240.9,0.35,,,,,,,,,,126,,,,,,,,
22,624,081.0 107.0,19-4903HO-HY-073-2030-08101070-0148A-3,148,9.2,33.4,,25.837,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,148,9.2,9.18,33.4,25.83,218.1,0.4,,,,,,,,,,149,,,,,,,,
22,625,081.0 107.0,19-4903HO-HY-073-2030-08101070-0150A-7,150,9.16,33.415,,25.855,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,9.16,9.14,33.415,25.85,216.4,0.41,,,,,,,,,,151,,,,,,,,
22,626,081.0 107.0,19-4903HO-HY-073-2030-08101070-0195A-3,195,8.42,33.73,,26.217,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,195,8.42,8.4,33.73,26.21,182.7,0.5,,,,,,,,,,196,,,,,,,,
22,627,081.0 107.0,19-4903HO-HY-073-2030-08101070-0200A-7,200,8.34,33.755,,26.249,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,8.34,8.32,33.755,26.24,179.8,0.5,,,,,,,,,,201,,,,,,,,
22,628,081.0 107.0,19-4903HO-HY-073-2030-08101070-0250A-7,250,7.6,33.943,,26.506,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,7.6,7.58,33.943,26.5,156,0.59,,,,,,,,,,251,,,,,,,,
22,629,081.0 107.0,19-4903HO-HY-073-2030-08101070-0279A-3,279,7.22,34,,26.604,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,279,7.22,7.19,34,26.6,146.9,0.63,,,,,,,,,,281,,,,,,,,
